ID,Pred
2019_1101_1113,0.17429185917809883 	 Abilene Chr-Arizona St
2019_1297_1326,0.2716611515469055 	 N Kentucky-Ohio St
2019_1297_1328,0.28025661298556626 	 N Kentucky-Oklahoma
2019_1297_1330,0.5254974814106727 	 N Kentucky-Old Dominion
2019_1297_1332,0.1711363030010753 	 N Kentucky-Oregon
2019_1297_1341,0.8350231290536422 	 N Kentucky-Prairie View
2019_1297_1345,0.10029685601914881 	 N Kentucky-Purdue
2019_1297_1371,0.3160898423011375 	 N Kentucky-Seton Hall
2019_1297_1385,0.39361363524401694 	 N Kentucky-St John's
2019_1297_1387,0.4572458626640058 	 N Kentucky-St Louis
2019_1297_1388,0.0978545426078704 	 N Kentucky-St Mary's CA
2019_1297_1393,0.17469941707030515 	 N Kentucky-Syracuse
2019_1297_1396,0.3664669113629948 	 N Kentucky-Temple
2019_1297_1397,0.08028665834117021 	 N Kentucky-Tennessee
2019_1297_1403,0.08039695460937252 	 N Kentucky-Texas Tech
2019_1297_1414,0.48599267789838363 	 N Kentucky-UC Irvine
2019_1297_1416,0.17412359144109227 	 N Kentucky-UCF
2019_1297_1429,0.11825053589686134 	 N Kentucky-Utah St
2019_1297_1433,0.13264650693563038 	 N Kentucky-VA Commonwealth
2019_1297_1436,0.3407829773510932 	 N Kentucky-Vermont
2019_1297_1437,0.1713430243742289 	 N Kentucky-Villanova
2019_1297_1438,0.03145467455873809 	 N Kentucky-Virginia
2019_1297_1439,0.08591049126145084 	 N Kentucky-Virginia Tech
2019_1297_1449,0.22764925058417868 	 N Kentucky-Washington
2019_1297_1458,0.11992833631156836 	 N Kentucky-Wisconsin
2019_1297_1459,0.15530711181193982 	 N Kentucky-Wofford
2019_1297_1463,0.391798768700243 	 N Kentucky-Yale
2019_1300_1305,0.01240512113039995 	 NC Central-Nevada
2019_1300_1308,0.03921132505110117 	 NC Central-New Mexico St
2019_1300_1314,0.0024115101594637737 	 NC Central-North Carolina
2019_1300_1318,0.050355193688873576 	 NC Central-Northeastern
2019_1300_1326,0.03827634281500875 	 NC Central-Ohio St
2019_1300_1328,0.03989187107003867 	 NC Central-Oklahoma
2019_1300_1330,0.10568398899789377 	 NC Central-Old Dominion
2019_1300_1332,0.02155662653732546 	 NC Central-Oregon
2019_1300_1341,0.3506848755917128 	 NC Central-Prairie View
2019_1300_1345,0.011755431942345775 	 NC Central-Purdue
2019_1300_1371,0.04699923707560298 	 NC Central-Seton Hall
2019_1300_1385,0.06477715758213139 	 NC Central-St John's
2019_1300_1387,0.08247993090068327 	 NC Central-St Louis
2019_1300_1388,0.011441758058768072 	 NC Central-St Mary's CA
2019_1300_1393,0.02208843569066823 	 NC Central-Syracuse
2019_1300_1396,0.05813531790889897 	 NC Central-Temple
2019_1300_1397,0.009228907575043162 	 NC Central-Tennessee
2019_1300_1403,0.009242567070921472 	 NC Central-Texas Tech
2019_1300_1414,0.09164372153488447 	 NC Central-UC Irvine
2019_1300_1416,0.022002219803077722 	 NC Central-UCF
2019_1300_1429,0.014108252338013485 	 NC Central-Utah St
2019_1300_1433,0.016056683262479075 	 NC Central-VA Commonwealth
2019_1300_1436,0.05227772067965351 	 NC Central-Vermont
2019_1300_1437,0.021587371310415267 	 NC Central-Villanova
2019_1300_1438,0.0034534162295429536 	 NC Central-Virginia
2019_1300_1439,0.009929099174404432 	 NC Central-Virginia Tech
2019_1300_1449,0.030492218697111013 	 NC Central-Washington
2019_1300_1458,0.0143324457371219 	 NC Central-Wisconsin
2019_1300_1459,0.019241575412803965 	 NC Central-Wofford
2019_1300_1463,0.06431766597583125 	 NC Central-Yale
2019_1305_1308,0.7606179910620204 	 Nevada-New Mexico St
2019_1305_1314,0.1583937562956404 	 Nevada-North Carolina
2019_1305_1318,0.8050047882577053 	 Nevada-Northeastern
2019_1305_1326,0.7560168238511613 	 Nevada-Ohio St
2019_1305_1328,0.7638647736308163 	 Nevada-Oklahoma
2019_1305_1330,0.9019652243780801 	 Nevada-Old Dominion
2019_1305_1332,0.6317146710715439 	 Nevada-Oregon
2019_1305_1341,0.97677051501341 	 Nevada-Prairie View
2019_1305_1345,0.48082059131087596 	 Nevada-Purdue
2019_1305_1371,0.7933724929795564 	 Nevada-Seton Hall
2019_1305_1385,0.8435691320591479 	 Nevada-St John's
2019_1305_1387,0.8749813922655612 	 Nevada-St Louis
2019_1305_1388,0.4739938827752617 	 Nevada-St Mary's CA
2019_1305_1393,0.6374918283676336 	 Nevada-Syracuse
2019_1305_1396,0.8277509927588009 	 Nevada-Temple
2019_1305_1397,0.42036301698801026 	 Nevada-Tennessee
2019_1305_1403,0.42072678539920016 	 Nevada-Texas Tech
2019_1305_1414,0.8870675489156656 	 Nevada-UC Irvine
2019_1305_1416,0.6365671658410821 	 Nevada-UCF
2019_1305_1429,0.5269919392226909 	 Nevada-Utah St
2019_1305_1433,0.5595698150051471 	 Nevada-VA Commonwealth
2019_1305_1436,0.8111298281786333 	 Nevada-Vermont
2019_1305_1437,0.6320534950127809 	 Nevada-Villanova
2019_1305_1438,0.2124747208855644 	 Nevada-Virginia
2019_1305_1439,0.43845190062221145 	 Nevada-Virginia Tech
2019_1305_1449,0.7100326262511738 	 Nevada-Washington
2019_1305_1458,0.5309768390043115 	 Nevada-Wisconsin
2019_1305_1459,0.604345962430389 	 Nevada-Wofford
2019_1305_1463,0.8425623008268851 	 Nevada-Yale
2019_1308_1314,0.05466092436872697 	 New Mexico St-North Carolina
2019_1308_1318,0.5591484589509262 	 New Mexico St-Northeastern
2019_1308_1326,0.4877019745618039 	 New Mexico St-Ohio St
2019_1308_1328,0.49845494477296665 	 New Mexico St-Oklahoma
2019_1308_1330,0.7386738643591719 	 New Mexico St-Old Dominion
2019_1308_1332,0.34511396147597434 	 New Mexico St-Oregon
2019_1308_1341,0.9281533498702026 	 New Mexico St-Prairie View
2019_1308_1345,0.2215042634092025 	 New Mexico St-Purdue
2019_1308_1371,0.5412085056372445 	 New Mexico St-Seton Hall
2019_1308_1385,0.623601073046697 	 New Mexico St-St John's
2019_1308_1387,0.6825626084344224 	 New Mexico St-St Louis
2019_1308_1388,0.21682173713468123 	 New Mexico St-St Mary's CA
2019_1308_1393,0.3507664399668173 	 New Mexico St-Syracuse
2019_1308_1396,0.5961875706806896 	 New Mexico St-Temple
2019_1308_1397,0.1822094006193564 	 New Mexico St-Tennessee
2019_1308_1403,0.18243194248790714 	 New Mexico St-Texas Tech
2019_1308_1414,0.7070221300183657 	 New Mexico St-UC Irvine
2019_1308_1416,0.3498562922726927 	 New Mexico St-UCF
2019_1308_1429,0.255005150958734 	 New Mexico St-Utah St
2019_1308_1433,0.28074886620707773 	 New Mexico St-VA Commonwealth
2019_1308_1436,0.568860095876411 	 New Mexico St-Vermont
2019_1308_1437,0.34544325127615183 	 New Mexico St-Villanova
2019_1308_1438,0.07654531352820829 	 New Mexico St-Virginia
2019_1308_1439,0.193470769748536 	 New Mexico St-Virginia Tech
2019_1308_1449,0.4293205384081932 	 New Mexico St-Washington
2019_1308_1458,0.25805542989510283 	 New Mexico St-Wisconsin
2019_1308_1459,0.31939364734880343 	 New Mexico St-Wofford
2019_1308_1463,0.6218131842479613 	 New Mexico St-Yale
2019_1314_1318,0.9558091549436456 	 North Carolina-Northeastern
2019_1314_1326,0.9419764743274471 	 North Carolina-Ohio St
2019_1314_1328,0.9442836807421165 	 North Carolina-Oklahoma
2019_1314_1330,0.9796760327559098 	 North Carolina-Old Dominion
2019_1314_1332,0.8998669605089025 	 North Carolina-Oregon
2019_1314_1341,0.9954812764447157 	 North Carolina-Prairie View
2019_1314_1345,0.8291212414982387 	 North Carolina-Purdue
2019_1314_1371,0.9526437653661758 	 North Carolina-Seton Hall
2019_1314_1385,0.965815321242663 	 North Carolina-St John's
2019_1314_1387,0.9734523444904418 	 North Carolina-St Louis
2019_1314_1388,0.8252094702678315 	 North Carolina-St Mary's CA
2019_1314_1393,0.9020896677243302 	 North Carolina-Syracuse
2019_1314_1396,0.9617988101651339 	 North Carolina-Temple
2019_1314_1397,0.791647365983458 	 North Carolina-Tennessee
2019_1314_1403,0.7918934789502837 	 North Carolina-Texas Tech
2019_1314_1414,0.9762769387553076 	 North Carolina-UC Irvine
2019_1314_1416,0.901735891124934 	 North Carolina-UCF
2019_1314_1429,0.8537399231401857 	 North Carolina-Utah St
2019_1314_1433,0.869390877248194 	 North Carolina-VA Commonwealth
2019_1314_1436,0.9574476379558475 	 North Carolina-Vermont
2019_1314_1437,0.8999981366478336 	 North Carolina-Villanova
2019_1314_1438,0.5856702952159992 	 North Carolina-Virginia
2019_1314_1439,0.8035639884775385 	 North Carolina-Virginia Tech
2019_1314_1449,0.9276883038844567 	 North Carolina-Washington
2019_1314_1458,0.8557257147165489 	 North Carolina-Wisconsin
2019_1314_1459,0.8889217232201586 	 North Carolina-Wofford
2019_1314_1463,0.9655631797032422 	 North Carolina-Yale
2019_1318_1326,0.4231955248456491 	 Northeastern-Ohio St
2019_1318_1328,0.433730373715496 	 Northeastern-Oklahoma
2019_1318_1330,0.6853826810230906 	 Northeastern-Old Dominion
2019_1318_1332,0.2888340383298273 	 Northeastern-Oregon
2019_1318_1341,0.9087275193468815 	 Northeastern-Prairie View
2019_1318_1345,0.1798463698366264 	 Northeastern-Purdue
2019_1318_1371,0.4762034299222644 	 Northeastern-Seton Hall
2019_1318_1385,0.5607962665526008 	 Northeastern-St John's
2019_1318_1387,0.623658657113408 	 Northeastern-St Louis
2019_1318_1388,0.17584556113350264 	 Northeastern-St Mary's CA
2019_1318_1393,0.29397852106749855 	 Northeastern-Syracuse
2019_1318_1396,0.5322396669419329 	 Northeastern-Temple
2019_1318_1397,0.1465504431780463 	 Northeastern-Tennessee
2019_1318_1403,0.14673724751697703 	 Northeastern-Texas Tech
2019_1318_1414,0.6503317742744745 	 Northeastern-UC Irvine
2019_1318_1416,0.2931491901903234 	 Northeastern-UCF
2019_1318_1429,0.20873613184875398 	 Northeastern-Utah St
2019_1318_1433,0.23125878313907636 	 Northeastern-VA Commonwealth
2019_1318_1436,0.5041836204455736 	 Northeastern-Vermont
2019_1318_1437,0.2891333371224663 	 Northeastern-Villanova
2019_1318_1438,0.06004679904685022 	 Northeastern-Virginia
2019_1318_1439,0.15602841178009633 	 Northeastern-Virginia Tech
2019_1318_1449,0.367004109033356 	 Northeastern-Washington
2019_1318_1458,0.21138999823604787 	 Northeastern-Wisconsin
2019_1318_1459,0.26560695551167063 	 Northeastern-Wofford
2019_1318_1463,0.5589210617815219 	 Northeastern-Yale
2019_1326_1328,0.5040189724934001 	 Ohio St-Oklahoma
2019_1326_1330,0.7429472617459365 	 Ohio St-Old Dominion
2019_1326_1332,0.35016134588688874 	 Ohio St-Oregon
2019_1326_1341,0.9296234470355517 	 Ohio St-Prairie View
2019_1326_1345,0.2253659496551462 	 Ohio St-Purdue
2019_1326_1371,0.5467295386463901 	 Ohio St-Seton Hall
2019_1326_1385,0.6288106288933991 	 Ohio St-St John's
2019_1326_1387,0.6873652269073123 	 Ohio St-St Louis
2019_1326_1388,0.2206249238313156 	 Ohio St-St Mary's CA
2019_1326_1393,0.3558515727549561 	 Ohio St-Syracuse
2019_1326_1396,0.6015341053260893 	 Ohio St-Temple
2019_1326_1397,0.18554930390266453 	 Ohio St-Tennessee
2019_1326_1403,0.18577499831063893 	 Ohio St-Texas Tech
2019_1326_1414,0.7116110442891611 	 Ohio St-UC Irvine
2019_1326_1416,0.3549354439388852 	 Ohio St-UCF
2019_1326_1429,0.25925638662976896 	 Ohio St-Utah St
2019_1326_1433,0.2852649439253758 	 Ohio St-VA Commonwealth
2019_1326_1436,0.5743101036901727 	 Ohio St-Vermont
2019_1326_1437,0.3504928741571537 	 Ohio St-Villanova
2019_1326_1438,0.07813343961792517 	 Ohio St-Virginia
2019_1326_1439,0.1969673770544735 	 Ohio St-Virginia Tech
2019_1326_1449,0.4347818390563042 	 Ohio St-Washington
2019_1326_1458,0.26233961056811766 	 Ohio St-Wisconsin
2019_1326_1459,0.32425111507784105 	 Ohio St-Wofford
2019_1326_1463,0.627032685569848 	 Ohio St-Yale
2019_1328_1330,0.7351973969052545 	 Oklahoma-Old Dominion
2019_1328_1332,0.3410722668181274 	 Oklahoma-Oregon
2019_1328_1341,0.9269482767867352 	 Oklahoma-Prairie View
2019_1328_1345,0.21842735459847398 	 Oklahoma-Purdue
2019_1328_1371,0.5367525502376804 	 Oklahoma-Seton Hall
2019_1328_1385,0.6193825666214475 	 Oklahoma-St John's
2019_1328_1387,0.678664404869845 	 Oklahoma-St Louis
2019_1328_1388,0.21379201041382842 	 Oklahoma-St Mary's CA
2019_1328_1393,0.34669359257635096 	 Oklahoma-Syracuse
2019_1328_1396,0.5918629087089142 	 Oklahoma-Temple
2019_1328_1397,0.17955244199755668 	 Oklahoma-Tennessee
2019_1328_1403,0.1797724521403544 	 Oklahoma-Texas Tech
2019_1328_1414,0.7032937263935827 	 Oklahoma-UC Irvine
2019_1328_1416,0.3457883842487243 	 Oklahoma-UCF
2019_1328_1429,0.2516132887187744 	 Oklahoma-Utah St
2019_1328_1433,0.2771419653216099 	 Oklahoma-VA Commonwealth
2019_1328_1436,0.5644565744132582 	 Oklahoma-Vermont
2019_1328_1437,0.3413997106164935 	 Oklahoma-Villanova
2019_1328_1438,0.07528729042237452 	 Oklahoma-Virginia
2019_1328_1439,0.1906878890813519 	 Oklahoma-Virginia Tech
2019_1328_1449,0.42493256868489 	 Oklahoma-Washington
2019_1328_1458,0.2546368628882957 	 Oklahoma-Wisconsin
2019_1328_1459,0.31550804991484094 	 Oklahoma-Wofford
2019_1328_1463,0.6175869278586996 	 Oklahoma-Yale
2019_1330_1332,0.15309851109782172 	 Old Dominion-Oregon
2019_1330_1341,0.8158900878937472 	 Old Dominion-Prairie View
2019_1330_1345,0.08892451138829136 	 Old Dominion-Purdue
2019_1330_1371,0.2880840681673695 	 Old Dominion-Seton Hall
2019_1330_1385,0.36237864924963364 	 Old Dominion-St John's
2019_1330_1387,0.4244962416403993 	 Old Dominion-St Louis
2019_1330_1388,0.08673242819307654 	 Old Dominion-St Mary's CA
2019_1330_1393,0.15635691671480928 	 Old Dominion-Syracuse
2019_1330_1396,0.3361918028061591 	 Old Dominion-Temple
2019_1330_1397,0.07100414701845634 	 Old Dominion-Tennessee
2019_1330_1403,0.07110267701359992 	 Old Dominion-Texas Tech
2019_1330_1414,0.4529022011999166 	 Old Dominion-UC Irvine
2019_1330_1416,0.155830134119737 	 Old Dominion-UCF
2019_1330_1429,0.10508023960650467 	 Old Dominion-Utah St
2019_1330_1433,0.1180875718094172 	 Old Dominion-VA Commonwealth
2019_1330_1436,0.3115861387367213 	 Old Dominion-Vermont
2019_1330_1437,0.15328747349803779 	 Old Dominion-Villanova
2019_1330_1438,0.027648252642579682 	 Old Dominion-Virginia
2019_1330_1439,0.07603152076879344 	 Old Dominion-Virginia Tech
2019_1330_1449,0.20512910732493594 	 Old Dominion-Washington
2019_1330_1458,0.10659376313356361 	 Old Dominion-Wisconsin
2019_1330_1459,0.13865861654497763 	 Old Dominion-Wofford
2019_1330_1463,0.3606221520873426 	 Old Dominion-Yale
2019_1332_1341,0.9596384861095087 	 Oregon-Prairie View
2019_1332_1345,0.3436873892879446 	 Oregon-Purdue
2019_1332_1371,0.6846502362337205 	 Oregon-Seton Hall
2019_1332_1385,0.753037449881786 	 Oregon-St John's
2019_1332_1387,0.7982818981339298 	 Oregon-St Louis
2019_1332_1388,0.337541856380835 	 Oregon-St Mary's CA
2019_1332_1393,0.49858625717666355 	 Oregon-Syracuse
2019_1332_1396,0.7309842136526044 	 Oregon-Temple
2019_1332_1397,0.29081424031247016 	 Oregon-Tennessee
2019_1332_1403,0.2911222072367376 	 Oregon-Texas Tech
2019_1332_1414,0.816225596140528 	 Oregon-UC Irvine
2019_1332_1416,0.4975865194948049 	 Oregon-UCF
2019_1332_1429,0.38649331097804424 	 Oregon-Utah St
2019_1332_1433,0.41806226662949647 	 Oregon-VA Commonwealth
2019_1332_1436,0.7083159053813735 	 Oregon-Vermont
2019_1332_1437,0.492722275336094 	 Oregon-Villanova
2019_1332_1438,0.1323633902003665 	 Oregon-Virginia
2019_1332_1439,0.30627404194576896 	 Oregon-Virginia Tech
2019_1332_1449,0.5806380219802508 	 Oregon-Washington
2019_1332_1458,0.3902924283600842 	 Oregon-Wisconsin
2019_1332_1459,0.46342972249554365 	 Oregon-Wofford
2019_1332_1463,0.7516194985013439 	 Oregon-Yale
2019_1341_1345,0.021126809057021877 	 Prairie View-Purdue
2019_1341_1371,0.08213177569754886 	 Prairie View-Seton Hall
2019_1341_1385,0.11164211611259678 	 Prairie View-St John's
2019_1341_1387,0.14023205056662572 	 Prairie View-St Louis
2019_1341_1388,0.020568280246436418 	 Prairie View-St Mary's CA
2019_1341_1393,0.03936907918258463 	 Prairie View-Syracuse
2019_1341_1396,0.10071250772174417 	 Prairie View-Temple
2019_1341_1397,0.016620024049864755 	 Prairie View-Tennessee
2019_1341_1403,0.016644439192256052 	 Prairie View-Texas Tech
2019_1341_1414,0.15473022340292672 	 Prairie View-UC Irvine
2019_1341_1416,0.03921811826180758 	 Prairie View-UCF
2019_1341_1429,0.025307254827769406 	 Prairie View-Utah St
2019_1341_1433,0.0287572187774634 	 Prairie View-VA Commonwealth
2019_1341_1436,0.09097931007944463 	 Prairie View-Vermont
2019_1341_1437,0.038491442167008456 	 Prairie View-Villanova
2019_1341_1438,0.006248309288290536 	 Prairie View-Virginia
2019_1341_1439,0.01787086055493493 	 Prairie View-Virginia Tech
2019_1341_1449,0.05398452504202488 	 Prairie View-Washington
2019_1341_1458,0.02570477095800779 	 Prairie View-Wisconsin
2019_1341_1459,0.034373294980739974 	 Prairie View-Wofford
2019_1341_1463,0.11088960830365004 	 Prairie View-Yale
2019_1345_1371,0.8022063283936993 	 Purdue-Seton Hall
2019_1345_1385,0.8506608916688474 	 Purdue-St John's
2019_1345_1387,0.8808502260827494 	 Purdue-St Louis
2019_1345_1388,0.48766446428909366 	 Purdue-St Mary's CA
2019_1345_1393,0.6500503901966428 	 Purdue-Syracuse
2019_1345_1396,0.835419956009425 	 Purdue-Temple
2019_1345_1397,0.4337623450210974 	 Purdue-Tennessee
2019_1345_1403,0.4341290242443316 	 Purdue-Texas Tech
2019_1345_1414,0.8924387605230439 	 Purdue-UC Irvine
2019_1345_1416,0.6491401307494841 	 Purdue-UCF
2019_1345_1429,0.5406200538306473 	 Purdue-Utah St
2019_1345_1433,0.5730197996392156 	 Purdue-VA Commonwealth
2019_1345_1436,0.8193773296776715 	 Purdue-Vermont
2019_1345_1437,0.6446954539030119 	 Purdue-Villanova
2019_1345_1438,0.22178296517948146 	 Purdue-Virginia
2019_1345_1439,0.4519782172852644 	 Purdue-Virginia Tech
2019_1345_1449,0.7211772715363314 	 Purdue-Washington
2019_1345_1458,0.5445893587969511 	 Purdue-Wisconsin
2019_1345_1459,0.6173635855976192 	 Purdue-Wofford
2019_1345_1463,0.8496915719109484 	 Purdue-Yale
2019_1371_1385,0.5785951587753162 	 Seton Hall-St John's
2019_1371_1387,0.6405429285711363 	 Seton Hall-St Louis
2019_1371_1388,0.18661800656213823 	 Seton Hall-St Mary's CA
2019_1371_1393,0.30927216233414256 	 Seton Hall-Syracuse
2019_1371_1396,0.5502677523567954 	 Seton Hall-Temple
2019_1371_1397,0.15586765601191055 	 Seton Hall-Tennessee
2019_1371_1403,0.1560641650220958 	 Seton Hall-Texas Tech
2019_1371_1414,0.6666589874383744 	 Seton Hall-UC Irvine
2019_1371_1416,0.3084185343362273 	 Seton Hall-UCF
2019_1371_1429,0.22098321830175904 	 Seton Hall-Utah St
2019_1371_1433,0.2444191357475377 	 Seton Hall-VA Commonwealth
2019_1371_1436,0.5223225563228894 	 Seton Hall-Vermont
2019_1371_1437,0.30428355152970654 	 Seton Hall-Villanova
2019_1371_1438,0.06427859544104782 	 Seton Hall-Virginia
2019_1371_1439,0.16583111854150592 	 Seton Hall-Virginia Tech
2019_1371_1449,0.38403034253586255 	 Seton Hall-Washington
2019_1371_1458,0.22374876337533856 	 Seton Hall-Wisconsin
2019_1371_1459,0.28000999821767303 	 Seton Hall-Wofford
2019_1371_1463,0.5767385913180866 	 Seton Hall-Yale
2019_1385_1387,0.5601109785259728 	 St John's-St Louis
2019_1385_1388,0.14085024741716315 	 St John's-St Mary's CA
2019_1385_1393,0.24238772679687542 	 St John's-Syracuse
2019_1385_1396,0.4664613536264876 	 St John's-Temple
2019_1385_1397,0.11656064879339342 	 St John's-Tennessee
2019_1385_1403,0.11671445367352241 	 St John's-Texas Tech
2019_1385_1414,0.588314923390466 	 St John's-UC Irvine
2019_1385_1416,0.2416541215464277 	 St John's-UCF
2019_1385_1429,0.1685337418054355 	 St John's-Utah St
2019_1385_1433,0.18774781610275795 	 St John's-VA Commonwealth
2019_1385_1436,0.43862130705891544 	 St John's-Vermont
2019_1385_1437,0.23810607190939667 	 St John's-Villanova
2019_1385_1438,0.04678847103070297 	 St John's-Virginia
2019_1385_1439,0.1243817349710047 	 St John's-Virginia Tech
2019_1385_1449,0.3081920940277466 	 St John's-Washington
2019_1385_1458,0.1707867989787423 	 St John's-Wisconsin
2019_1385_1459,0.21746156270072764 	 St John's-Wofford
2019_1385_1463,0.4933229531185294 	 St John's-Yale
2019_1387_1388,0.11120259940983734 	 St Louis-St Mary's CA
2019_1387_1393,0.1962494055344791 	 St Louis-Syracuse
2019_1387_1396,0.40020142672064735 	 St Louis-Temple
2019_1387_1397,0.09148133401187163 	 St Louis-Tennessee
2019_1387_1403,0.09160547752502081 	 St Louis-Texas Tech
2019_1387_1414,0.5216699522768328 	 St Louis-UC Irvine
2019_1387_1416,0.19561938541317453 	 St Louis-UCF
2019_1387_1429,0.13396760399098268 	 St Louis-Utah St
2019_1387_1433,0.14995159265751995 	 St Louis-VA Commonwealth
2019_1387_1436,0.3735472471849989 	 St Louis-Vermont
2019_1387_1437,0.1925755951038027 	 St Louis-Villanova
2019_1387_1438,0.03610783391273801 	 St Louis-Virginia
2019_1387_1439,0.0978059295940508 	 St Louis-Virginia Tech
2019_1387_1449,0.2537228302405865 	 St Louis-Washington
2019_1387_1458,0.1358340527901503 	 St Louis-Wisconsin
2019_1387_1459,0.17497212511416058 	 St Louis-Wofford
2019_1387_1463,0.42629607366387817 	 St Louis-Yale
2019_1388_1393,0.654939872137513 	 St Mary's CA-Syracuse
2019_1388_1396,0.8383634653639032 	 St Mary's CA-Temple
2019_1388_1397,0.4390661136371092 	 St Mary's CA-Tennessee
2019_1388_1403,0.4394337969043414 	 St Mary's CA-Texas Tech
2019_1388_1414,0.894491282484538 	 St Mary's CA-UC Irvine
2019_1388_1416,0.6540355620724501 	 St Mary's CA-UCF
2019_1388_1429,0.5459705885003947 	 St Mary's CA-Utah St
2019_1388_1433,0.5782873332874275 	 St Mary's CA-VA Commonwealth
2019_1388_1436,0.8225468152993137 	 St Mary's CA-Vermont
2019_1388_1437,0.6496194269896013 	 St Mary's CA-Villanova
2019_1388_1438,0.22552713412061748 	 St Mary's CA-Virginia
2019_1388_1439,0.45732482723477547 	 St Mary's CA-Virginia Tech
2019_1388_1449,0.7254926320268148 	 St Mary's CA-Washington
2019_1388_1458,0.5499321498028933 	 St Mary's CA-Wisconsin
2019_1388_1459,0.6224445112728324 	 St Mary's CA-Wofford
2019_1388_1463,0.8524249227180107 	 St Mary's CA-Yale
2019_1393_1396,0.7267635836071809 	 Syracuse-Temple
2019_1393_1397,0.286429099868298 	 Syracuse-Tennessee
2019_1393_1403,0.2867343005597942 	 Syracuse-Texas Tech
2019_1393_1414,0.8130002075773795 	 Syracuse-UC Irvine
2019_1393_1416,0.49224762576551184 	 Syracuse-UCF
2019_1393_1429,0.3814414252180231 	 Syracuse-Utah St
2019_1393_1433,0.4128754376603922 	 Syracuse-VA Commonwealth
2019_1393_1436,0.7038836985596544 	 Syracuse-Vermont
2019_1393_1437,0.4873849427885957 	 Syracuse-Villanova
2019_1393_1438,0.1299297694535947 	 Syracuse-Virginia
2019_1393_1439,0.3017549752884341 	 Syracuse-Virginia Tech
2019_1393_1449,0.5754286318595484 	 Syracuse-Washington
2019_1393_1458,0.3852220647426912 	 Syracuse-Wisconsin
2019_1393_1459,0.45812313658054965 	 Syracuse-Wofford
2019_1393_1463,0.7476108364026844 	 Syracuse-Yale
2019_1396_1397,0.12873650401701137 	 Temple-Tennessee
2019_1396_1403,0.12890403099363185 	 Temple-Texas Tech
2019_1396_1414,0.6154400584369837 	 Temple-UC Irvine
2019_1396_1416,0.26300695903173027 	 Temple-UCF
2019_1396_1429,0.18500176731548157 	 Temple-Utah St
2019_1396_1433,0.2056290002533252 	 Temple-VA Commonwealth
2019_1396_1436,0.4666682275034513 	 Temple-Vermont
2019_1396_1437,0.25925257791891543 	 Temple-Villanova
2019_1396_1438,0.05210583884476638 	 Temple-Virginia
2019_1396_1439,0.1372476524348097 	 Temple-Virginia Tech
2019_1396_1449,0.3328438022907784 	 Temple-Washington
2019_1396_1458,0.18742535249041475 	 Temple-Wisconsin
2019_1396_1459,0.2373457658401045 	 Temple-Wofford
2019_1396_1463,0.5216176146743602 	 Temple-Yale
2019_1397_1403,0.4954230354741796 	 Tennessee-Texas Tech
2019_1397_1414,0.9139316063564921 	 Tennessee-UC Irvine
2019_1397_1416,0.7030736752659361 	 Tennessee-UCF
2019_1397_1429,0.6009811799036011 	 Tennessee-Utah St
2019_1397_1433,0.6320214235704579 	 Tennessee-VA Commonwealth
2019_1397_1436,0.8530656325675215 	 Tennessee-Vermont
2019_1397_1437,0.6989954152102238 	 Tennessee-Villanova
2019_1397_1438,0.2672558342460852 	 Tennessee-Virginia
2019_1397_1439,0.5135054378647859 	 Tennessee-Virginia Tech
2019_1397_1449,0.7679950752545712 	 Tennessee-Washington
2019_1397_1458,0.604810183365053 	 Tennessee-Wisconsin
2019_1397_1459,0.6737266296523453 	 Tennessee-Wofford
2019_1397_1463,0.8785638526894165 	 Tennessee-Yale
2019_1403_1414,0.9131857743465129 	 Texas Tech-UC Irvine
2019_1403_1416,0.7010982265703255 	 Texas Tech-UCF
2019_1403_1429,0.59871418204714 	 Texas Tech-Utah St
2019_1403_1433,0.6298221530596568 	 Texas Tech-VA Commonwealth
2019_1403_1436,0.8518778446729174 	 Texas Tech-Vermont
2019_1403_1437,0.6970045269154638 	 Texas Tech-Villanova
2019_1403_1438,0.2654103581637766 	 Texas Tech-Virginia
2019_1403_1439,0.5111457155531364 	 Texas Tech-Virginia Tech
2019_1403_1449,0.766307983365322 	 Texas Tech-Washington
2019_1403_1458,0.6025505529170178 	 Texas Tech-Wisconsin
2019_1403_1459,0.6716471198603925 	 Texas Tech-Wofford
2019_1403_1463,0.8775526008564489 	 Texas Tech-Yale
2019_1414_1416,0.17835220592746742 	 UC Irvine-UCF
2019_1414_1429,0.12132159274074303 	 UC Irvine-Utah St
2019_1414_1433,0.13603375789822414 	 UC Irvine-VA Commonwealth
2019_1414_1436,0.3473566577916118 	 UC Irvine-Vermont
2019_1414_1437,0.17551846340233598 	 UC Irvine-Villanova
2019_1414_1438,0.03235428886989414 	 UC Irvine-Virginia
2019_1414_1439,0.08822569031982948 	 UC Irvine-Virginia Tech
2019_1414_1449,0.2328113123746655 	 UC Irvine-Washington
2019_1414_1458,0.12303688675305487 	 UC Irvine-Wisconsin
2019_1414_1459,0.15916683323937494 	 UC Irvine-Wofford
2019_1414_1463,0.39876126222993563 	 UC Irvine-Yale
2019_1416_1429,0.3824317197649968 	 UCF-Utah St
2019_1416_1433,0.41389273451514014 	 UCF-VA Commonwealth
2019_1416_1436,0.7047573366712213 	 UCF-Vermont
2019_1416_1437,0.48843309919924016 	 UCF-Villanova
